InvoiceNo,InvoiceDate,CustomerID,CustomerName,Country,ProductID,ProductName,Category,Quantity,UnitPrice,TotalPrice
INV6628,2024-08-13,C0524,Olivia Khan,Canada,P0016,Mechanical Keyboard Pro,Electronics,5,3510.07,17550.35
INV6426,2024-07-29,C0503,Olivia Brown,United Kingdom,P0081,Notebook Set,Books & Stationery,6,218.05,1308.3
INV8175,2024-10-23,C0684,Lucas Jones,Germany,P0095,Bookmark Set,Books & Stationery,5,762.1,3810.5
INV4904,2023-09-12,C0368,Lucas Johnson,UAE,P0064,Moisturizer Pro,Beauty & Personal Care,1,1177.7,1177.7
INV1170,2023-10-27,C0020,Riya Johnson,India,P0048,Leather Wallet Pro,Fashion,2,1280.2,2560.4
INV4394,2024-12-02,C0310,Priya Sharma,India,P0079,Body Lotion,Beauty & Personal Care,5,1947.68,9738.4
INV7136,2024-11-29,C0579,Arjun Williams,United States,P0033,Electric Kettle,Home & Kitchen,2,1792.63,3585.26
INV3797,2024-09-18,C0248,James Fischer,Singapore,P0019,Phone Case,Electronics,6,8008.25,48049.5
INV8500,2024-10-19,C0707,Ananya Khan,United Kingdom,P0075,Trimmer,Beauty & Personal Care,4,1219.73,4878.92
INV4101,2024-05-02,C0280,Isha Williams,Australia,P0030,Cushion Cover Set Pro,Home & Kitchen,4,2095.1,8380.4
INV3748,2024-12-29,C0247,Karan Muller,United Kingdom,P0002,Wireless Earbuds Pro,Electronics,2,1561.91,3123.82
INV1279,2024-08-16,C0031,Olivia Malhotra,United States,P0099,Puzzle Book,Books & Stationery,4,459.16,1836.64
INV9283,2024-08-21,C0789,Liam Verma,United Kingdom,P0101,Yoga Mat,Sports & Fitness,3,1477.78,4433.34
INV8192,2024-11-22,C0684,Lucas Jones,Germany,P0002,Wireless Earbuds Pro,Electronics,5,2010.11,10050.55
INV2318,2023-05-14,C0108,Amelia Singh,France,P0112,Cycling Gloves Pro,Sports & Fitness,2,795.01,1590.02
INV2605,2024-05-28,C0137,James Nair,United States,P0062,Face Wash Pro,Beauty & Personal Care,5,393.58,1967.9
INV2624,2024-01-22,C0139,Kabir Singh,United Kingdom,P0051,Formal Shirt,Fashion,1,3626.47,3626.47
INV8200,2024-09-02,C0684,Lucas Jones,Germany,P0072,Sunscreen Pro,Beauty & Personal Care,3,1725.11,5175.33
INV1255,2023-11-18,C0028,Priya Patel,United States,P0102,Yoga Mat Pro,Sports & Fitness,5,1424.37,7121.85
INV6946,2024-12-26,C0559,Arjun Gupta,France,P0074,Hair Dryer Pro,Beauty & Personal Care,6,211.68,1270.08
INV7826,2024-07-16,C0638,Kabir Fischer,India,P0044,Denim Jacket Pro,Fashion,5,736.12,3680.6
INV2605,2024-05-28,C0137,James Nair,United States,P0079,Body Lotion,Beauty & Personal Care,1,2330.06,2330.06
INV7316,2024-04-29,C0595,Olivia Fischer,Canada,P0073,Hair Dryer,Beauty & Personal Care,3,629.68,1889.04
INV5374,2024-11-09,C0413,Emma Johnson,Singapore,P0068,Perfume Pro,Beauty & Personal Care,6,1371.72,8230.32
INV3381,2023-07-20,C0212,Ananya Kumar,Germany,P0047,Leather Wallet,Fashion,3,1852.09,5556.27
INV1376,2024-07-10,C0041,Arjun Muller,India,P0027,Storage Boxes,Home & Kitchen,1,2748.05,2748.05
INV4927,2024-12-23,C0369,Aditya Rossi,India,P0029,Cushion Cover Set,Home & Kitchen,2,3692.35,7384.7
INV3073,2023-10-24,C0178,Vivaan Verma,United Kingdom,P0060,Winter Hoodie Pro,Fashion,6,3872.03,23232.18
INV5117,2024-07-20,C0391,Arjun Kumar,Netherlands,P0024,Ceramic Mug Set Pro,Home & Kitchen,1,4808.23,4808.23
INV6496,2024-09-16,C0513,Kabir Jones,UAE,P0051,Formal Shirt,Fashion,6,2393.87,14363.22
INV5020,2024-10-04,C0382,Harper Chopra,Germany,P0029,Cushion Cover Set,Home & Kitchen,6,2376.55,14259.3
INV6530,2023-02-28,C0519,Ethan Singh,Netherlands,P0087,Desk Organizer,Books & Stationery,2,233.62,467.24
INV7898,2023-07-01,C0646,Sara Johnson,Canada,P0070,Lipstick Pro,Beauty & Personal Care,6,1302.32,7813.92
INV2821,2024-01-06,C0158,Mason Nair,France,P0003,Bluetooth Speaker,Electronics,5,9521.99,47609.95
INV7991,2023-06-24,C0661,Meera Kumar,United Kingdom,P0090,Planner Diary Pro,Books & Stationery,2,106.4,212.8
INV2718,2024-10-20,C0147,Charlotte Malhotra,United States,P0020,Phone Case Pro,Electronics,5,6158.17,30790.85
INV1597,2023-08-18,C0056,Emma Verma,UAE,P0020,Phone Case Pro,Electronics,5,6081.77,30408.85
INV2573,2024-11-20,C0135,Emma Williams,Singapore,P0096,Bookmark Set Pro,Books & Stationery,2,690.33,1380.66
INV4798,2023-05-23,C0359,Emma Williams,Singapore,P0061,Face Wash,Beauty & Personal Care,2,820.02,1640.04
INV6363,2024-06-04,C0501,Diya Jones,Germany,P0120,Football Pro,Sports & Fitness,4,2069.84,8279.36
INV8192,2024-11-22,C0684,Lucas Jones,Germany,P0016,Mechanical Keyboard Pro,Electronics,5,4142.54,20712.7
INV8949,2023-07-13,C0753,Riya Brown,United States,P0028,Storage Boxes Pro,Home & Kitchen,4,1809.0,7236.0
INV1176,2024-02-02,C0022,Isha Khan,India,P0015,Mechanical Keyboard,Electronics,6,8174.15,49044.9
INV7813,2024-05-29,C0637,Arjun Iyer,United States,P0087,Desk Organizer,Books & Stationery,5,180.92,904.6
INV8674,2024-10-27,C0724,Meera Chopra,France,P0018,Wireless Mouse Pro,Electronics,3,5261.35,15784.05
INV4294,2024-10-14,C0300,Rohan Jones,India,P0050,Sunglasses Pro,Fashion,6,1321.12,7926.72
INV1639,2024-10-27,C0057,Harper Garcia,India,P0011,Laptop Stand,Electronics,1,6341.7,6341.7
INV4680,2024-07-13,C0336,Emma Gupta,India,P0009,USB-C Cable,Electronics,3,4652.1,13956.3
INV5315,2024-09-30,C0405,Liam Rossi,United Kingdom,P0098,Art Supplies Kit Pro,Books & Stationery,5,707.37,3536.85
INV1039,2023-04-10,C0005,Charlotte Nair,India,P0094,Fountain Pen Pro,Books & Stationery,2,345.67,691.34
INV9039,2024-11-16,C0764,Ethan Malhotra,France,P0075,Trimmer,Beauty & Personal Care,4,1349.14,5396.56
INV8561,2024-08-10,C0715,Isha Brown,United Kingdom,P0019,Phone Case,Electronics,3,6143.72,18431.16
INV8379,2024-07-09,C0694,Ananya Smith,India,P0044,Denim Jacket Pro,Fashion,1,1408.32,1408.32
INV4359,2023-06-15,C0306,Charlotte Dubois,Netherlands,P0054,Backpack Pro,Fashion,2,1813.54,3627.08
INV8295,2024-05-01,C0691,Rohan Rossi,United Kingdom,P0088,Desk Organizer Pro,Books & Stationery,4,663.88,2655.52
INV1651,2024-04-13,C0057,Harper Garcia,India,P0048,Leather Wallet Pro,Fashion,3,1972.25,5916.75
INV8999,2024-06-07,C0758,Harper Dubois,United States,P0068,Perfume Pro,Beauty & Personal Care,1,1049.95,1049.95
INV6375,2024-10-31,C0501,Diya Jones,Germany,P0014,Webcam Pro,Electronics,2,1422.23,2844.46
INV6614,2024-09-29,C0522,Vivaan Gupta,United Kingdom,P0105,Resistance Bands,Sports & Fitness,2,1006.89,2013.78
INV9015,2024-12-02,C0761,Mason Muller,India,P0118,Fitness Tracker Pro,Sports & Fitness,3,493.0,1479.0
INV4822,2024-09-13,C0360,Mason Khan,United States,P0064,Moisturizer Pro,Beauty & Personal Care,2,1977.0,3954.0
INV4559,2024-12-24,C0327,Riya Sharma,United States,P0034,Electric Kettle Pro,Home & Kitchen,3,1658.13,4974.39
INV8712,2023-10-18,C0726,Arjun Jones,Canada,P0115,Foam Roller,Sports & Fitness,4,857.93,3431.72
INV4843,2023-04-15,C0362,Emma Williams,Germany,P0117,Fitness Tracker,Sports & Fitness,1,1666.41,1666.41
INV5153,2024-05-21,C0395,Kabir Iyer,United Kingdom,P0096,Bookmark Set Pro,Books & Stationery,3,845.63,2536.89
INV8507,2023-09-15,C0708,Mason Muller,Australia,P0114,Gym Bag Pro,Sports & Fitness,1,2348.15,2348.15
INV4548,2023-08-28,C0326,Emma Johnson,France,P0028,Storage Boxes Pro,Home & Kitchen,5,2275.17,11375.85
INV7770,2023-10-17,C0635,Liam Sharma,India,P0032,Air Fryer Pro,Home & Kitchen,6,3701.91,22211.46
INV7086,2023-09-07,C0574,Aarav Khan,United States,P0103,Dumbbell Set,Sports & Fitness,4,998.05,3992.2
INV9279,2024-12-16,C0789,Liam Verma,United Kingdom,P0055,Sports Cap,Fashion,6,2958.41,17750.46
INV8685,2024-11-29,C0724,Meera Chopra,France,P0068,Perfume Pro,Beauty & Personal Care,4,1373.88,5495.52
INV3122,2023-04-29,C0184,Aditya Chopra,Canada,P0108,Water Bottle Pro,Sports & Fitness,2,2166.17,4332.34
INV4721,2023-10-17,C0342,Mason Verma,United Kingdom,P0087,Desk Organizer,Books & Stationery,3,188.78,566.34
INV8431,2024-12-26,C0703,Liam Fischer,United Kingdom,P0026,LED Desk Lamp Pro,Home & Kitchen,2,4261.62,8523.24
INV1281,2023-06-24,C0031,Olivia Malhotra,United States,P0099,Puzzle Book,Books & Stationery,5,459.41,2297.05
INV6301,2024-08-03,C0496,Henry Smith,United Kingdom,P0103,Dumbbell Set,Sports & Fitness,5,1517.75,7588.75
INV7229,2024-03-04,C0590,Noah Garcia,India,P0081,Notebook Set,Books & Stationery,4,119.78,479.12
INV3644,2024-11-17,C0235,Ananya Kumar,India,P0084,Fiction Novel Pro,Books & Stationery,5,1075.65,5378.25
INV6361,2024-11-28,C0501,Diya Jones,Germany,P0087,Desk Organizer,Books & Stationery,3,289.49,868.47
INV1631,2024-08-23,C0057,Harper Garcia,India,P0046,Running Shoes Pro,Fashion,6,3985.22,23911.32
INV9213,2024-11-19,C0781,Mason Muller,Germany,P0016,Mechanical Keyboard Pro,Electronics,3,3313.56,9940.68
INV6248,2024-09-29,C0491,Liam Jones,United Kingdom,P0094,Fountain Pen Pro,Books & Stationery,5,365.01,1825.05
INV3241,2024-11-01,C0196,James Fischer,United Kingdom,P0024,Ceramic Mug Set Pro,Home & Kitchen,1,3865.32,3865.32
INV6121,2023-04-17,C0485,Kabir Muller,United States,P0076,Trimmer Pro,Beauty & Personal Care,4,596.51,2386.04
INV2443,2024-02-11,C0123,Mason Patel,United Kingdom,P0029,Cushion Cover Set,Home & Kitchen,6,1612.61,9675.66
INV1392,2024-08-15,C0041,Arjun Muller,India,P0085,Sketch Pens,Books & Stationery,5,920.92,4604.6
INV5146,2024-09-20,C0394,Aarav Dubois,France,P0094,Fountain Pen Pro,Books & Stationery,5,288.55,1442.75
INV4739,2023-03-14,C0345,Mason Gupta,United Kingdom,P0003,Bluetooth Speaker,Electronics,2,5846.91,11693.82
INV2031,2023-09-18,C0085,Charlotte Nair,United Kingdom,P0118,Fitness Tracker Pro,Sports & Fitness,3,400.99,1202.97
INV2287,2024-05-06,C0103,Isha Muller,United Kingdom,P0022,Non-stick Pan Pro,Home & Kitchen,6,582.07,3492.42
INV8603,2024-07-02,C0716,Ethan Iyer,UAE,P0071,Sunscreen,Beauty & Personal Care,4,1116.62,4466.48
INV5776,2023-10-12,C0455,Mason Rossi,India,P0059,Winter Hoodie,Fashion,1,1435.25,1435.25
INV1091,2024-10-01,C0013,Lucas Nair,Australia,P0119,Football,Sports & Fitness,5,2879.31,14396.55
INV4122,2024-04-09,C0282,Liam Verma,United Kingdom,P0075,Trimmer,Beauty & Personal Care,2,1636.03,3272.06
INV4285,2023-07-28,C0300,Rohan Jones,India,P0047,Leather Wallet,Fashion,6,2601.49,15608.94
INV1195,2024-10-16,C0022,Isha Khan,India,P0117,Fitness Tracker,Sports & Fitness,2,2199.31,4398.62
INV2552,2024-08-25,C0132,Aditya Verma,India,P0106,Resistance Bands Pro,Sports & Fitness,4,332.88,1331.52
INV2096,2024-06-01,C0090,Ananya Kumar,United Kingdom,P0074,Hair Dryer Pro,Beauty & Personal Care,5,269.33,1346.65
INV5883,2024-12-24,C0463,Charlotte Dubois,France,P0112,Cycling Gloves Pro,Sports & Fitness,4,828.72,3314.88
INV7305,2023-12-08,C0594,Lucas Singh,United Kingdom,P0105,Resistance Bands,Sports & Fitness,3,731.36,2194.08
INV3370,2024-04-28,C0211,Sophia Jones,United States,P0078,Face Mask Pack Pro,Beauty & Personal Care,1,686.77,686.77
INV6467,2023-09-22,C0509,Priya Jones,Singapore,P0058,Analog Watch Pro,Fashion,4,2739.74,10958.96
INV2294,2023-12-22,C0103,Isha Muller,United Kingdom,P0032,Air Fryer Pro,Home & Kitchen,3,3489.17,10467.51
INV5941,2023-08-06,C0467,James Muller,India,P0022,Non-stick Pan Pro,Home & Kitchen,4,427.17,1708.68
INV1724,2023-08-06,C0063,Mia Dubois,Australia,P0112,Cycling Gloves Pro,Sports & Fitness,3,707.29,2121.87
INV9379,2023-12-05,C0798,Ethan Williams,United States,P0010,USB-C Cable Pro,Electronics,6,5120.7,30724.2
INV8199,2023-09-04,C0684,Lucas Jones,Germany,P0048,Leather Wallet Pro,Fashion,5,2031.44,10157.2
INV4462,2023-09-23,C0314,Diya Malhotra,Singapore,P0087,Desk Organizer,Books & Stationery,3,167.94,503.82
INV3557,2024-06-29,C0231,Ava Williams,Australia,P0047,Leather Wallet,Fashion,1,4357.36,4357.36
INV5987,2024-05-20,C0474,Aditya Brown,Canada,P0055,Sports Cap,Fashion,5,4515.05,22575.25
INV4562,2023-10-10,C0327,Riya Sharma,United States,P0023,Ceramic Mug Set,Home & Kitchen,5,2649.91,13249.55
INV6754,2024-08-06,C0539,Liam Fischer,United Kingdom,P0007,Power Bank,Electronics,6,9353.35,56120.1
INV6829,2023-05-17,C0542,Priya Khan,United States,P0054,Backpack Pro,Fashion,1,1286.46,1286.46
INV6758,2024-08-26,C0539,Liam Fischer,United Kingdom,P0036,Knife Set Pro,Home & Kitchen,1,1526.66,1526.66
INV6698,2024-10-12,C0533,Ava Jones,Netherlands,P0112,Cycling Gloves Pro,Sports & Fitness,2,1066.19,2132.38
INV5977,2023-04-14,C0472,Priya Sharma,Singapore,P0072,Sunscreen Pro,Beauty & Personal Care,4,747.98,2991.92
INV4401,2024-06-27,C0310,Priya Sharma,India,P0063,Moisturizer,Beauty & Personal Care,2,1227.03,2454.06
INV6513,2024-03-03,C0517,Liam Singh,United Kingdom,P0050,Sunglasses Pro,Fashion,2,1221.92,2443.84
INV7457,2024-02-26,C0611,Priya Gupta,India,P0049,Sunglasses,Fashion,1,944.93,944.93
INV3079,2024-04-19,C0179,Kabir Singh,UAE,P0097,Art Supplies Kit,Books & Stationery,3,522.39,1567.17
INV6895,2024-05-02,C0550,Aditya Fischer,France,P0022,Non-stick Pan Pro,Home & Kitchen,2,680.68,1361.36
INV2099,2023-09-19,C0090,Ananya Kumar,United Kingdom,P0053,Backpack,Fashion,1,3521.01,3521.01
INV5007,2024-11-29,C0380,Sara Rossi,India,P0120,Football Pro,Sports & Fitness,6,1065.77,6394.62
INV3560,2024-10-30,C0232,Vivaan Sharma,United States,P0017,Wireless Mouse,Electronics,4,4343.48,17373.92
INV6610,2024-12-09,C0522,Vivaan Gupta,United Kingdom,P0098,Art Supplies Kit Pro,Books & Stationery,4,965.55,3862.2
INV6669,2024-12-24,C0528,Harper Chopra,India,P0098,Art Supplies Kit Pro,Books & Stationery,3,620.72,1862.16
INV8712,2023-10-18,C0726,Arjun Jones,Canada,P0019,Phone Case,Electronics,1,4794.55,4794.55
INV7843,2024-09-28,C0639,Mia Gupta,India,P0071,Sunscreen,Beauty & Personal Care,1,924.27,924.27
INV5222,2024-07-02,C0401,Liam Dubois,India,P0108,Water Bottle Pro,Sports & Fitness,4,1086.46,4345.84
INV5778,2024-11-13,C0456,Arjun Iyer,United States,P0067,Perfume,Beauty & Personal Care,5,250.22,1251.1
INV3361,2024-06-16,C0211,Sophia Jones,United States,P0056,Sports Cap Pro,Fashion,5,2250.83,11254.15
INV4488,2024-07-06,C0317,Charlotte Johnson,United Kingdom,P0064,Moisturizer Pro,Beauty & Personal Care,1,1615.82,1615.82
INV7269,2024-07-29,C0592,Sara Smith,Germany,P0097,Art Supplies Kit,Books & Stationery,2,878.09,1756.18
INV5234,2024-07-28,C0402,Noah Johnson,UAE,P0113,Gym Bag,Sports & Fitness,2,1959.1,3918.2
INV1060,2024-09-19,C0010,Rohan Chopra,Germany,P0080,Body Lotion Pro,Beauty & Personal Care,2,1868.25,3736.5
INV4039,2024-11-19,C0274,Liam Khan,UAE,P0034,Electric Kettle Pro,Home & Kitchen,2,1913.55,3827.1
INV6605,2024-11-11,C0522,Vivaan Gupta,United Kingdom,P0115,Foam Roller,Sports & Fitness,3,1125.14,3375.42
INV8734,2023-06-19,C0729,Emma Malhotra,India,P0047,Leather Wallet,Fashion,5,1861.42,9307.1
INV2352,2024-11-02,C0112,Riya Fischer,India,P0043,Denim Jacket,Fashion,5,2400.59,12002.95
INV6875,2024-10-05,C0549,Lucas Kumar,United States,P0083,Fiction Novel,Books & Stationery,1,241.23,241.23
INV4648,2024-08-18,C0334,Lucas Dubois,India,P0107,Water Bottle,Sports & Fitness,3,2447.54,7342.62
INV7466,2024-10-25,C0612,Meera Jones,Australia,P0029,Cushion Cover Set,Home & Kitchen,5,2920.1,14600.5
INV5788,2023-03-30,C0456,Arjun Iyer,United States,P0027,Storage Boxes,Home & Kitchen,1,1746.39,1746.39
INV1469,2024-06-11,C0046,William Khan,Germany,P0006,Smart Watch Pro,Electronics,1,3354.98,3354.98
INV9001,2023-07-08,C0758,Harper Dubois,United States,P0019,Phone Case,Electronics,5,4776.86,23884.3
INV7018,2024-01-25,C0568,Priya Singh,United Kingdom,P0118,Fitness Tracker Pro,Sports & Fitness,1,336.36,336.36
INV5846,2024-08-02,C0459,Arjun Khan,India,P0037,Wall Clock,Home & Kitchen,6,691.52,4149.12
INV7465,2024-10-23,C0612,Meera Jones,Australia,P0102,Yoga Mat Pro,Sports & Fitness,4,1826.36,7305.44
INV7157,2024-07-04,C0581,Henry Smith,United Kingdom,P0102,Yoga Mat Pro,Sports & Fitness,5,1757.56,8787.8
INV5700,2024-08-11,C0448,Karan Kumar,France,P0115,Foam Roller,Sports & Fitness,6,1382.07,8292.42
INV6571,2024-11-14,C0520,Aditya Iyer,India,P0070,Lipstick Pro,Beauty & Personal Care,4,1534.59,6138.36
INV3148,2023-06-20,C0184,Aditya Chopra,Canada,P0044,Denim Jacket Pro,Fashion,5,1470.75,7353.75
INV2440,2023-04-01,C0122,Mason Reddy,Canada,P0035,Knife Set,Home & Kitchen,4,413.39,1653.56
INV3944,2024-08-01,C0268,Arjun Kumar,Germany,P0009,USB-C Cable,Electronics,1,3835.21,3835.21
INV6285,2023-03-31,C0493,Isha Johnson,India,P0088,Desk Organizer Pro,Books & Stationery,4,469.68,1878.72
INV4037,2024-12-03,C0274,Liam Khan,UAE,P0042,Cotton T-Shirt Pro,Fashion,5,1688.51,8442.55
INV1969,2024-12-25,C0083,Sara Sharma,United Kingdom,P0037,Wall Clock,Home & Kitchen,6,681.17,4087.02
INV3572,2024-10-18,C0233,Noah Gupta,United States,P0039,Bedsheet Set,Home & Kitchen,3,2660.68,7982.04
INV9341,2023-08-22,C0797,Sophia Verma,UAE,P0030,Cushion Cover Set Pro,Home & Kitchen,3,2780.88,8342.64
INV7275,2024-09-03,C0592,Sara Smith,Germany,P0052,Formal Shirt Pro,Fashion,1,3871.47,3871.47
INV4277,2024-06-15,C0298,Charlotte Patel,India,P0038,Wall Clock Pro,Home & Kitchen,2,4367.4,8734.8
INV3223,2024-06-26,C0195,Meera Williams,United Kingdom,P0104,Dumbbell Set Pro,Sports & Fitness,2,1690.3,3380.6
INV3476,2024-09-12,C0220,Liam Patel,Canada,P0057,Analog Watch,Fashion,1,2658.58,2658.58
INV6275,2024-10-11,C0492,Liam Brown,United States,P0073,Hair Dryer,Beauty & Personal Care,3,820.27,2460.81
INV7310,2024-08-28,C0595,Olivia Fischer,Canada,P0056,Sports Cap Pro,Fashion,6,1632.69,9796.14
INV1998,2024-12-26,C0083,Sara Sharma,United Kingdom,P0106,Resistance Bands Pro,Sports & Fitness,5,734.55,3672.75
INV8613,2024-08-30,C0719,Aarav Fischer,India,P0081,Notebook Set,Books & Stationery,5,182.79,913.95
INV5331,2024-03-14,C0408,Amelia Nair,India,P0004,Bluetooth Speaker Pro,Electronics,6,1135.81,6814.86
INV5356,2024-04-12,C0411,Aditya Malhotra,United Kingdom,P0012,Laptop Stand Pro,Electronics,6,5753.17,34519.02
INV9384,2024-09-10,C0799,James Patel,Germany,P0021,Non-stick Pan,Home & Kitchen,1,1760.02,1760.02
INV3283,2024-10-02,C0198,Emma Williams,Canada,P0071,Sunscreen,Beauty & Personal Care,6,909.52,5457.12
INV4059,2024-12-14,C0274,Liam Khan,UAE,P0063,Moisturizer,Beauty & Personal Care,6,1573.96,9443.76
INV9163,2024-08-30,C0777,Olivia Singh,India,P0070,Lipstick Pro,Beauty & Personal Care,3,1578.16,4734.48
INV5262,2024-08-05,C0402,Noah Johnson,UAE,P0115,Foam Roller,Sports & Fitness,5,1409.07,7045.35
INV1732,2024-11-25,C0064,Karan Malhotra,United Kingdom,P0032,Air Fryer Pro,Home & Kitchen,4,2813.0,11252.0
INV8161,2023-04-13,C0682,Lucas Patel,India,P0053,Backpack,Fashion,6,3698.04,22188.24
INV6779,2023-08-08,C0539,Liam Fischer,United Kingdom,P0100,Puzzle Book Pro,Books & Stationery,5,1039.46,5197.3
INV5321,2024-05-03,C0405,Liam Rossi,United Kingdom,P0054,Backpack Pro,Fashion,1,1271.76,1271.76
INV9300,2024-12-01,C0793,Sara Muller,United States,P0084,Fiction Novel Pro,Books & Stationery,1,862.53,862.53
INV6468,2023-03-14,C0509,Priya Jones,Singapore,P0012,Laptop Stand Pro,Electronics,2,6025.36,12050.72
INV1828,2023-06-28,C0075,Sara Patel,Germany,P0103,Dumbbell Set,Sports & Fitness,2,1741.77,3483.54
INV7029,2024-08-01,C0569,Mason Khan,UAE,P0072,Sunscreen Pro,Beauty & Personal Care,5,1351.11,6755.55
INV3957,2024-08-23,C0269,Sophia Jones,United Kingdom,P0100,Puzzle Book Pro,Books & Stationery,6,642.62,3855.72
INV8889,2024-11-06,C0744,Karan Muller,United States,P0039,Bedsheet Set,Home & Kitchen,2,1913.98,3827.96
INV5297,2024-08-26,C0403,Mason Garcia,United States,P0068,Perfume Pro,Beauty & Personal Care,2,1664.83,3329.66
INV4529,2024-01-13,C0320,Charlotte Khan,India,P0023,Ceramic Mug Set,Home & Kitchen,6,2680.72,16084.32
INV3042,2024-04-28,C0176,Amelia Nair,India,P0059,Winter Hoodie,Fashion,6,1812.45,10874.7
INV8846,2023-07-11,C0740,Aditya Jones,United Kingdom,P0056,Sports Cap Pro,Fashion,2,1466.58,2933.16
INV8494,2023-11-18,C0706,Charlotte Nair,Netherlands,P0094,Fountain Pen Pro,Books & Stationery,6,347.98,2087.88
INV7948,2024-09-25,C0655,Riya Singh,United Kingdom,P0090,Planner Diary Pro,Books & Stationery,2,173.73,347.46
INV4729,2023-06-14,C0344,Meera Patel,United Kingdom,P0118,Fitness Tracker Pro,Sports & Fitness,1,442.02,442.02
INV8187,2024-07-30,C0684,Lucas Jones,Germany,P0012,Laptop Stand Pro,Electronics,1,9026.95,9026.95
INV5978,2023-12-03,C0472,Priya Sharma,Singapore,P0106,Resistance Bands Pro,Sports & Fitness,4,333.53,1334.12
INV8139,2023-09-20,C0681,Henry Malhotra,Australia,P0100,Puzzle Book Pro,Books & Stationery,4,462.04,1848.16
INV3510,2023-06-16,C0226,James Fischer,India,P0103,Dumbbell Set,Sports & Fitness,5,1001.97,5009.85
INV1860,2024-11-25,C0076,Riya Malhotra,France,P0049,Sunglasses,Fashion,5,899.41,4497.05
INV3347,2024-10-09,C0209,Karan Khan,India,P0031,Air Fryer,Home & Kitchen,5,625.39,3126.95
INV3897,2024-09-29,C0265,Ethan Verma,Canada,P0090,Planner Diary Pro,Books & Stationery,4,108.05,432.2
INV7308,2024-07-04,C0594,Lucas Singh,United Kingdom,P0075,Trimmer,Beauty & Personal Care,6,1201.53,7209.18
INV1553,2023-04-05,C0051,Ethan Williams,Singapore,P0068,Perfume Pro,Beauty & Personal Care,4,1667.13,6668.52
INV7517,2024-06-23,C0614,Isha Sharma,India,P0040,Bedsheet Set Pro,Home & Kitchen,2,5474.31,10948.62
INV2279,2024-05-24,C0103,Isha Muller,United Kingdom,P0001,Wireless Earbuds,Electronics,6,5336.39,32018.34
INV8471,2023-09-12,C0704,Aarav Kumar,India,P0066,Shampoo Pro,Beauty & Personal Care,1,567.73,567.73
INV1869,2024-11-01,C0076,Riya Malhotra,France,P0022,Non-stick Pan Pro,Home & Kitchen,4,551.09,2204.36
INV1268,2024-05-24,C0031,Olivia Malhotra,United States,P0009,USB-C Cable,Electronics,1,3602.14,3602.14
INV4081,2024-11-18,C0277,Rohan Dubois,Australia,P0020,Phone Case Pro,Electronics,3,4561.48,13684.44
INV6027,2024-08-27,C0476,Mia Nair,Netherlands,P0023,Ceramic Mug Set,Home & Kitchen,4,2760.94,11043.76
INV3988,2023-11-11,C0272,Charlotte Johnson,Australia,P0059,Winter Hoodie,Fashion,2,2238.99,4477.98
INV9177,2024-11-12,C0777,Olivia Singh,India,P0103,Dumbbell Set,Sports & Fitness,3,1844.93,5534.79
INV7378,2024-11-22,C0602,Arjun Sharma,India,P0001,Wireless Earbuds,Electronics,3,5410.36,16231.08
INV4447,2024-06-17,C0313,Harper Iyer,India,P0055,Sports Cap,Fashion,3,3966.98,11900.94
INV8600,2023-02-22,C0716,Ethan Iyer,UAE,P0021,Non-stick Pan,Home & Kitchen,3,2195.42,6586.26
INV3669,2023-10-23,C0238,Isha Khan,India,P0013,Webcam,Electronics,3,1725.49,5176.47
